5.916850000000000000e+06,1.000000000000000000e+00
5.908890000000000000e+06,1.000000000000000000e+00
5.902490000000000000e+06,1.000000000000000000e+00
5.895390000000000000e+06,1.000000000000000000e+00
5.888450000000000000e+06,1.000000000000000000e+00
5.881660000000000000e+06,1.000000000000000000e+00
5.874730000000000000e+06,1.000000000000000000e+00
5.818770000000000000e+06,1.000000000000000000e+00
5.714350000000000000e+06,1.000000000000000000e+00
5.612280000000000000e+06,1.000000000000000000e+00
5.512510000000000000e+06,1.000000000000000000e+00
5.414980000000000000e+06,1.000000000000000000e+00
5.319620000000000000e+06,1.000000000000000000e+00
4.742290000000000000e+06,1.000000000000000000e+00
4.736280000000000000e+06,1.000000000000000000e+00
4.731650000000000000e+06,1.000000000000000000e+00
4.726810000000000000e+06,1.000000000000000000e+00
4.721990000000000000e+06,1.000000000000000000e+00
4.717380000000000000e+06,1.000000000000000000e+00
4.708310000000000000e+06,1.000000000000000000e+00
4.628390000000000000e+06,1.000000000000000000e+00
4.550180000000000000e+06,1.000000000000000000e+00
4.473630000000000000e+06,1.000000000000000000e+00
4.398710000000000000e+06,1.000000000000000000e+00
4.325370000000000000e+06,1.000000000000000000e+00
3.847940000000000000e+06,1.000000000000000000e+00
3.844220000000000000e+06,1.000000000000000000e+00
3.839530000000000000e+06,1.000000000000000000e+00
3.835250000000000000e+06,1.000000000000000000e+00
3.831710000000000000e+06,1.000000000000000000e+00
3.827930000000000000e+06,1.000000000000000000e+00
3.823670000000000000e+06,1.000000000000000000e+00
3.790990000000000000e+06,1.000000000000000000e+00
3.730210000000000000e+06,1.000000000000000000e+00
3.670660000000000000e+06,1.000000000000000000e+00
3.612300000000000000e+06,1.000000000000000000e+00
3.555120000000000000e+06,1.000000000000000000e+00
3.499070000000000000e+06,1.000000000000000000e+00
3.156820000000000000e+06,1.000000000000000000e+00
3.153410000000000000e+06,1.000000000000000000e+00
3.149950000000000000e+06,1.000000000000000000e+00
3.146690000000000000e+06,1.000000000000000000e+00
3.143490000000000000e+06,1.000000000000000000e+00
3.140670000000000000e+06,1.000000000000000000e+00
3.136510000000000000e+06,1.000000000000000000e+00
3.088670000000000000e+06,1.000000000000000000e+00
3.041740000000000000e+06,1.000000000000000000e+00
2.995720000000000000e+06,1.000000000000000000e+00
2.950580000000000000e+06,1.000000000000000000e+00
2.906290000000000000e+06,1.000000000000000000e+00
2.615600000000000000e+06,1.000000000000000000e+00
2.612770000000000000e+06,1.000000000000000000e+00
2.609990000000000000e+06,1.000000000000000000e+00
2.607470000000000000e+06,1.000000000000000000e+00
2.605040000000000000e+06,1.000000000000000000e+00
2.602230000000000000e+06,1.000000000000000000e+00
2.599510000000000000e+06,1.000000000000000000e+00
2.580630000000000000e+06,1.000000000000000000e+00
2.543240000000000000e+06,1.000000000000000000e+00
2.506540000000000000e+06,1.000000000000000000e+00
2.470500000000000000e+06,1.000000000000000000e+00
2.435110000000000000e+06,1.000000000000000000e+00
2.400370000000000000e+06,1.000000000000000000e+00
2.186680000000000000e+06,1.000000000000000000e+00
2.184500000000000000e+06,1.000000000000000000e+00
2.182560000000000000e+06,1.000000000000000000e+00
2.180550000000000000e+06,1.000000000000000000e+00
2.178700000000000000e+06,1.000000000000000000e+00
2.176850000000000000e+06,1.000000000000000000e+00
2.173910000000000000e+06,1.000000000000000000e+00
2.143810000000000000e+06,1.000000000000000000e+00
2.114230000000000000e+06,1.000000000000000000e+00
2.085160000000000000e+06,1.000000000000000000e+00
2.056600000000000000e+06,1.000000000000000000e+00
2.028540000000000000e+06,1.000000000000000000e+00
1.843050000000000000e+06,1.000000000000000000e+00
1.841260000000000000e+06,1.000000000000000000e+00
1.839670000000000000e+06,1.000000000000000000e+00
1.837980000000000000e+06,1.000000000000000000e+00
1.836430000000000000e+06,1.000000000000000000e+00
1.834650000000000000e+06,1.000000000000000000e+00
1.833160000000000000e+06,1.000000000000000000e+00
1.820580000000000000e+06,1.000000000000000000e+00
1.796520000000000000e+06,1.000000000000000000e+00
1.772860000000000000e+06,1.000000000000000000e+00
1.749600000000000000e+06,1.000000000000000000e+00
1.726710000000000000e+06,1.000000000000000000e+00
1.704210000000000000e+06,1.000000000000000000e+00
1.565010000000000000e+06,1.000000000000000000e+00
1.563530000000000000e+06,1.000000000000000000e+00
1.562340000000000000e+06,1.000000000000000000e+00
1.561200000000000000e+06,1.000000000000000000e+00
1.559700000000000000e+06,1.000000000000000000e+00
1.558210000000000000e+06,1.000000000000000000e+00
1.556650000000000000e+06,1.000000000000000000e+00
1.536910000000000000e+06,1.000000000000000000e+00
1.517490000000000000e+06,1.000000000000000000e+00
1.498370000000000000e+06,1.000000000000000000e+00
1.479560000000000000e+06,1.000000000000000000e+00
1.461050000000000000e+06,1.000000000000000000e+00
1.338010000000000000e+06,1.000000000000000000e+00
1.336790000000000000e+06,1.000000000000000000e+00
1.335750000000000000e+06,1.000000000000000000e+00
1.334690000000000000e+06,1.000000000000000000e+00
1.333570000000000000e+06,1.000000000000000000e+00
1.332640000000000000e+06,1.000000000000000000e+00
1.331630000000000000e+06,1.000000000000000000e+00
1.323020000000000000e+06,1.000000000000000000e+00
1.306950000000000000e+06,1.000000000000000000e+00
1.291120000000000000e+06,1.000000000000000000e+00
1.275540000000000000e+06,1.000000000000000000e+00
1.260190000000000000e+06,1.000000000000000000e+00
1.245080000000000000e+06,1.000000000000000000e+00
1.151130000000000000e+06,1.000000000000000000e+00
1.150140000000000000e+06,1.000000000000000000e+00
1.149160000000000000e+06,1.000000000000000000e+00
1.148350000000000000e+06,1.000000000000000000e+00
1.147510000000000000e+06,1.000000000000000000e+00
1.146620000000000000e+06,1.000000000000000000e+00
1.145460000000000000e+06,1.000000000000000000e+00
1.132060000000000000e+06,1.000000000000000000e+00
1.118860000000000000e+06,1.000000000000000000e+00
1.105860000000000000e+06,1.000000000000000000e+00
1.093050000000000000e+06,1.000000000000000000e+00
1.080420000000000000e+06,1.000000000000000000e+00
9.960960000000000000e+05,1.000000000000000000e+00
9.953060000000000000e+05,1.000000000000000000e+00
9.945020000000000000e+05,1.000000000000000000e+00
9.937870000000000000e+05,1.000000000000000000e+00
9.930000000000000000e+05,1.000000000000000000e+00
9.922560000000000000e+05,1.000000000000000000e+00
9.914700000000000000e+05,1.000000000000000000e+00
9.857760000000000000e+05,1.000000000000000000e+00
9.746960000000000000e+05,1.000000000000000000e+00
9.637720000000000000e+05,1.000000000000000000e+00
9.530040000000000000e+05,1.000000000000000000e+00
9.423870000000000000e+05,1.000000000000000000e+00
9.319190000000000000e+05,1.000000000000000000e+00
8.665780000000000000e+05,1.000000000000000000e+00
8.659770000000000000e+05,1.000000000000000000e+00
8.652540000000000000e+05,1.000000000000000000e+00
8.645930000000000000e+05,1.000000000000000000e+00
8.638710000000000000e+05,1.000000000000000000e+00
8.633210000000000000e+05,1.000000000000000000e+00
8.626200000000000000e+05,1.000000000000000000e+00
8.532600000000000000e+05,1.000000000000000000e+00
8.440270000000000000e+05,1.000000000000000000e+00
8.349210000000000000e+05,1.000000000000000000e+00
8.259390000000000000e+05,1.000000000000000000e+00
8.170790000000000000e+05,1.000000000000000000e+00
7.576610000000000000e+05,1.000000000000000000e+00
7.571230000000000000e+05,1.000000000000000000e+00
7.565540000000000000e+05,1.000000000000000000e+00
7.559860000000000000e+05,1.000000000000000000e+00
7.555320000000000000e+05,1.000000000000000000e+00
7.549960000000000000e+05,1.000000000000000000e+00
7.544710000000000000e+05,1.000000000000000000e+00
7.503580000000000000e+05,1.000000000000000000e+00
7.425110000000000000e+05,1.000000000000000000e+00
7.347660000000000000e+05,1.000000000000000000e+00
7.271240000000000000e+05,1.000000000000000000e+00
7.195820000000000000e+05,1.000000000000000000e+00
7.121390000000000000e+05,1.000000000000000000e+00
6.655100000000000000e+05,1.000000000000000000e+00
6.650270000000000000e+05,1.000000000000000000e+00
6.645530000000000000e+05,1.000000000000000000e+00
6.641410000000000000e+05,1.000000000000000000e+00
6.636330000000000000e+05,1.000000000000000000e+00
6.631250000000000000e+05,1.000000000000000000e+00
6.626760000000000000e+05,1.000000000000000000e+00
6.559690000000000000e+05,1.000000000000000000e+00
6.493480000000000000e+05,1.000000000000000000e+00
6.428110000000000000e+05,1.000000000000000000e+00
6.363570000000000000e+05,1.000000000000000000e+00
6.299850000000000000e+05,1.000000000000000000e+00
5.870990000000000000e+05,1.000000000000000000e+00
5.866800000000000000e+05,1.000000000000000000e+00
5.863060000000000000e+05,1.000000000000000000e+00
5.859470000000000000e+05,1.000000000000000000e+00
5.855280000000000000e+05,1.000000000000000000e+00
5.851770000000000000e+05,1.000000000000000000e+00
5.847440000000000000e+05,1.000000000000000000e+00
5.818100000000000000e+05,1.000000000000000000e+00
5.761200000000000000e+05,1.000000000000000000e+00
5.705010000000000000e+05,1.000000000000000000e+00
5.649520000000000000e+05,1.000000000000000000e+00
5.594700000000000000e+05,1.000000000000000000e+00
5.540550000000000000e+05,1.000000000000000000e+00
5.200270000000000000e+05,1.000000000000000000e+00
5.196860000000000000e+05,1.000000000000000000e+00
5.193520000000000000e+05,1.000000000000000000e+00
5.190000000000000000e+05,1.000000000000000000e+00
5.186660000000000000e+05,1.000000000000000000e+00
5.183590000000000000e+05,1.000000000000000000e+00
5.179530000000000000e+05,1.000000000000000000e+00
5.130410000000000000e+05,1.000000000000000000e+00
5.081880000000000000e+05,1.000000000000000000e+00
5.033930000000000000e+05,1.000000000000000000e+00
4.986560000000000000e+05,1.000000000000000000e+00
4.939740000000000000e+05,1.000000000000000000e+00
4.623670000000000000e+05,1.000000000000000000e+00
4.620680000000000000e+05,1.000000000000000000e+00
4.617520000000000000e+05,1.000000000000000000e+00
4.614980000000000000e+05,1.000000000000000000e+00
4.612280000000000000e+05,1.000000000000000000e+00
4.609180000000000000e+05,1.000000000000000000e+00
4.605930000000000000e+05,1.000000000000000000e+00
4.584560000000000000e+05,1.000000000000000000e+00
4.542470000000000000e+05,1.000000000000000000e+00
4.500860000000000000e+05,1.000000000000000000e+00
4.459740000000000000e+05,1.000000000000000000e+00
4.419090000000000000e+05,1.000000000000000000e+00
4.378900000000000000e+05,1.000000000000000000e+00
4.125670000000000000e+05,1.000000000000000000e+00
4.122840000000000000e+05,1.000000000000000000e+00
4.120450000000000000e+05,1.000000000000000000e+00
4.118340000000000000e+05,1.000000000000000000e+00
