5.916850000000000000e+06,1.000000000000000000e+00
5.909430000000000000e+06,1.000000000000000000e+00
5.903560000000000000e+06,1.000000000000000000e+00
5.897000000000000000e+06,1.000000000000000000e+00
5.890590000000000000e+06,1.000000000000000000e+00
5.884330000000000000e+06,1.000000000000000000e+00
5.877940000000000000e+06,1.000000000000000000e+00
5.819510000000000000e+06,1.000000000000000000e+00
5.715070000000000000e+06,1.000000000000000000e+00
5.612990000000000000e+06,1.000000000000000000e+00
5.513200000000000000e+06,1.000000000000000000e+00
5.415650000000000000e+06,1.000000000000000000e+00
5.320280000000000000e+06,1.000000000000000000e+00
4.742290000000000000e+06,1.000000000000000000e+00
4.736680000000000000e+06,1.000000000000000000e+00
4.732460000000000000e+06,1.000000000000000000e+00
4.728030000000000000e+06,1.000000000000000000e+00
4.723610000000000000e+06,1.000000000000000000e+00
4.719400000000000000e+06,1.000000000000000000e+00
4.708870000000000000e+06,1.000000000000000000e+00
4.628940000000000000e+06,1.000000000000000000e+00
4.550720000000000000e+06,1.000000000000000000e+00
4.474160000000000000e+06,1.000000000000000000e+00
4.399230000000000000e+06,1.000000000000000000e+00
4.325880000000000000e+06,1.000000000000000000e+00
3.847940000000000000e+06,1.000000000000000000e+00
3.844530000000000000e+06,1.000000000000000000e+00
3.840160000000000000e+06,1.000000000000000000e+00
3.836190000000000000e+06,1.000000000000000000e+00
3.832960000000000000e+06,1.000000000000000000e+00
3.829480000000000000e+06,1.000000000000000000e+00
3.825530000000000000e+06,1.000000000000000000e+00
3.791420000000000000e+06,1.000000000000000000e+00
3.730630000000000000e+06,1.000000000000000000e+00
3.671070000000000000e+06,1.000000000000000000e+00
3.612710000000000000e+06,1.000000000000000000e+00
3.555510000000000000e+06,1.000000000000000000e+00
3.499460000000000000e+06,1.000000000000000000e+00
3.156820000000000000e+06,1.000000000000000000e+00
3.153660000000000000e+06,1.000000000000000000e+00
3.150440000000000000e+06,1.000000000000000000e+00
3.147410000000000000e+06,1.000000000000000000e+00
3.144460000000000000e+06,1.000000000000000000e+00
3.141880000000000000e+06,1.000000000000000000e+00
3.136840000000000000e+06,1.000000000000000000e+00
3.089000000000000000e+06,1.000000000000000000e+00
3.042070000000000000e+06,1.000000000000000000e+00
2.996040000000000000e+06,1.000000000000000000e+00
2.950890000000000000e+06,1.000000000000000000e+00
2.906600000000000000e+06,1.000000000000000000e+00
2.615600000000000000e+06,1.000000000000000000e+00
2.612960000000000000e+06,1.000000000000000000e+00
2.610370000000000000e+06,1.000000000000000000e+00
2.608040000000000000e+06,1.000000000000000000e+00
2.605810000000000000e+06,1.000000000000000000e+00
2.603180000000000000e+06,1.000000000000000000e+00
2.600660000000000000e+06,1.000000000000000000e+00
2.580900000000000000e+06,1.000000000000000000e+00
